s,left_x,left_y,right_x,right_y
5.06323767,2.16181512,1.04891989,2.01753596,-0.80107780
5.07324314,2.17203255,1.04891937,2.02732937,-0.80107955
5.08324909,2.18225139,1.04891786,2.03712185,-0.80107951
5.09325504,2.19247202,1.04892019,2.04691340,-0.80107764
5.10326099,2.20269389,1.04891905,2.05670364,-0.80107901
5.11338139,2.21291752,1.04891932,2.06609919,-0.80605828
5.12698555,2.22314228,1.04891848,2.07429717,-0.82607884
5.13698959,2.23336856,1.04891892,2.08407892,-0.82607738
5.14699364,2.24359614,1.04891814,2.09385952,-0.82607924
5.15699816,2.25382519,1.04891855,2.10363942,-0.82607957
5.16700315,2.26405593,1.04892020,2.11341889,-0.82607854
5.17700815,2.27428749,1.04891810,2.12319725,-0.82607850
5.18701363,2.28452089,1.04891945,2.13297506,-0.82607953
5.19701910,2.29475475,1.04891947,2.14275162,-0.82607913
5.20702505,2.30499028,1.04891813,2.15252812,-0.82607754
5.21703053,2.31522667,1.04891778,2.16230327,-0.82607959
5.22703743,2.32546489,1.04891827,2.17207861,-0.82607792
5.23704386,2.33570368,1.04891983,2.18185267,-0.82607762
5.24705124,2.34594426,1.04891970,2.19162689,-0.82607856
5.25705814,2.35618495,1.04891808,2.20139983,-0.82607843
5.26706600,2.36642757,1.04891960,2.21117294,-0.82607727
5.27707386,2.37667095,1.04891949,2.22094539,-0.82607751
5.28708220,2.38691553,1.04892007,2.23071741,-0.82607926
5.30246401,2.39507183,1.02391818,2.24048922,-0.82607762
5.31247044,2.40531249,1.02391814,2.25026116,-0.82607753
5.32247639,2.41555329,1.02391884,2.26003189,-0.82607902
5.33248329,2.42579591,1.02392006,2.26980347,-0.82607733
5.34248972,2.43603843,1.02391963,2.27957368,-0.82607961
5.35249710,2.44628249,1.02391974,2.28934456,-0.82607858
5.36250448,2.45652665,1.02391822,2.29911461,-0.82607908
5.37251282,2.46677274,1.02391978,2.30888546,-0.82607870
5.38252068,2.47701863,1.02391970,2.31865530,-0.82607974
5.39252949,2.48726577,1.02391791,2.32842600,-0.82607739
5.40253830,2.49751357,1.02391944,2.33819601,-0.82607892
5.41254807,2.50776231,1.02391932,2.34796652,-0.82607944
5.42255783,2.51801169,1.02392013,2.35773710,-0.82607892
5.43489981,2.52826200,1.02391933,2.36609937,-0.84229067
5.44548082,2.53851291,1.02391950,2.37510037,-0.85107758
5.45548820,2.54876370,1.02391813,2.38486446,-0.85107800
5.46549702,2.55901601,1.02391779,2.39462969,-0.85107739
5.48084688,2.56707041,0.99891967,2.40439470,-0.85107802
5.49085331,2.57731714,0.99891949,2.41416019,-0.85107748
5.50085974,2.58756435,0.99891798,2.42392606,-0.85107816
5.51086712,2.59781248,0.99891992,2.43369251,-0.85107759
5.52087402,2.60806016,0.99891824,2.44345863,-0.85107821
5.53088236,2.61830944,0.99892007,2.45322613,-0.85107764
5.54089069,2.62855843,0.99891823,2.46299363,-0.85107809
