x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
0.17035744,1.03641987,1.69373653,1.69373653,3.38747305,0.31558102,2.72391907,0.02513385,-0.65107932
0.18022632,1.03641968,1.69369988,1.69369988,3.38739975,0.32502707,2.72391843,0.03542557,-0.65107906
0.19009509,1.03642082,1.69366338,1.69366338,3.38732675,0.33447349,2.72391912,0.04571669,-0.65107748
0.19889711,1.02391975,1.68108277,1.68108277,3.36216554,0.34178740,2.69891875,0.05600681,-0.65107925
0.20876848,1.02391953,1.68104739,1.68104739,3.36209477,0.35124068,2.69891863,0.06629628,-0.65107957
0.21863971,1.02392065,1.68101195,1.68101195,3.36202389,0.36069444,2.69891964,0.07658499,-0.65107834
0.22956767,1.03642000,1.69352052,1.69352052,3.38704105,0.37226259,2.72391812,0.08687275,-0.65107813
0.23838165,1.02392087,1.70603028,1.70603028,3.41206056,0.38171144,2.72391966,0.09505186,-0.67607792
0.24825252,1.02392120,1.70599484,1.70599484,3.41198968,0.39116091,2.72391990,0.10534413,-0.67607750
0.22836724,0.66890686,1.34970092,1.34970092,2.69940185,0.34109910,2.01389166,0.11563538,-0.67607794
0.23351231,0.61131062,1.29187744,1.29187744,2.58375488,0.34109901,1.89870039,0.12592561,-0.67607915
0.24245229,0.59892067,1.27941771,1.27941771,2.55883542,0.34868960,1.87392001,0.13621499,-0.67607867
0.25242723,0.59891949,1.27939083,1.27939083,2.55878166,0.35835128,1.87391792,0.14650318,-0.67607894
0.26144466,0.58736277,1.26776734,1.26776734,2.53553468,0.36609897,1.85080311,0.15679035,-0.67607758
0.26721477,0.53641980,1.21662716,1.21662716,2.43325431,0.36735325,1.74891884,0.16707629,-0.67607924
0.27720426,0.53641971,1.21660277,1.21660277,2.43320554,0.37704734,1.74891864,0.17736118,-0.67607922
0.28719356,0.53642115,1.21657831,1.21657831,2.43315663,0.38674217,1.74891975,0.18764496,-0.67607746
0.29451323,0.50381228,1.18383793,1.18383793,2.36767586,0.39109907,1.68370355,0.19792740,-0.67607900
0.30411057,0.49892024,1.17890632,1.17890632,2.35781264,0.40001246,1.67391937,0.20820868,-0.67607888
0.31410815,0.49891931,1.17888309,1.17888309,2.35776617,0.40972748,1.67391815,0.21848882,-0.67607953
0.32243338,0.47831123,1.15818360,1.15818360,2.31636720,0.41609905,1.63270111,0.22876771,-0.67607865
0.33208010,0.47392028,1.15375616,1.15375616,2.30751232,0.42511505,1.62391931,0.23904515,-0.67607876
0.34208290,0.47391927,1.15373411,1.15373411,2.30746823,0.43484444,1.62391827,0.24932137,-0.67607973
0.35034778,0.45230966,1.13203247,1.13203247,2.26406493,0.44109905,1.58069865,0.25959651,-0.67607933
0.36008334,0.44892081,1.12860957,1.12860957,2.25721915,0.45029672,1.57391908,0.26986997,-0.67607747
0.37009125,0.44891948,1.12858887,1.12858887,2.25717773,0.46004056,1.57391813,0.28014193,-0.67607916
0.37910250,0.43641988,1.11602906,1.11602906,2.23205811,0.46779251,1.54891929,0.29041249,-0.67607953
0.38911289,0.43642061,1.11600826,1.11600826,2.23201652,0.47754415,1.54891975,0.30068162,-0.67607854
0.39912285,0.43642001,1.11598762,1.11598762,2.23197524,0.48729662,1.54891889,0.31094907,-0.67607887
0.40814477,0.42392034,1.10342774,1.10342774,2.20685548,0.49507448,1.52391853,0.32121505,-0.67607784
0.41815708,0.42392038,1.10340825,1.10340825,2.20681650,0.50483485,1.52391889,0.33147932,-0.67607814
0.42816912,0.42392016,1.10338994,1.10338994,2.20677988,0.51459639,1.52392002,0.34174186,-0.67607970
0.43622257,0.39892054,1.07829225,1.07829225,2.15658451,0.52044187,1.47391881,0.35200326,-0.67607774
0.44623981,0.39891928,1.07827394,1.07827394,2.15654787,0.53021698,1.47391813,0.36226265,-0.67607956
