s,left_width,right_width
5.28999901,0.64913818,0.45784668
5.29999923,0.64403564,0.46421143
5.30999946,0.63893311,0.44997803
5.31999969,0.63383057,0.43184570
5.32999992,0.64415527,0.42482422
5.34000015,0.65877686,0.43115479
5.35000038,0.67330811,0.43749756
5.35999870,0.67213867,0.44384766
5.36999893,0.66709717,0.45021240
5.37999916,0.66205078,0.45658936
5.38999939,0.65700439,0.46298096
5.39999962,0.65195313,0.46938721
5.40999985,0.64689941,0.46100098
5.42000007,0.64184326,0.44332275
5.43000030,0.63678223,0.42947021
5.43999862,0.63171875,0.43587402
5.44999885,0.62845459,0.44229736
5.45999908,0.64257080,0.44874023
5.46999931,0.65658936,0.44854736
5.47999954,0.67051025,0.43118896
5.48999977,0.66600586,0.41393311
5.50000000,0.66098633,0.41497559
5.51000023,0.65596191,0.42146240
5.52000046,0.65092773,0.42797363
5.52999878,0.64588867,0.43451416
5.53999901,0.64083984,0.41926514
5.54999923,0.63578369,0.40233154
5.55999946,0.63072021,0.39403809
5.56999969,0.62564697,0.40061523
5.57999992,0.62617432,0.40722656
5.59000015,0.63951660,0.41387451
5.60000038,0.65274902,0.42055664
5.60999870,0.66586426,0.42727783
5.61999893,0.66095947,0.43403809
5.62999916,0.65591797,0.44083740
5.63999939,0.65086426,0.42901611
5.64999962,0.64579834,0.41254883
5.65999985,0.64071777,0.40026855
5.67000007,0.63562500,0.40714355
5.68000030,0.63052002,0.41406494
5.68999862,0.62539795,0.42103516
5.69999885,0.62025879,0.42805664
5.70999908,0.62039551,0.43512939
5.71999931,0.63281494,0.44225342
5.72999954,0.64511230,0.44943604
5.73999977,0.65728760,0.43773926
5.75000000,0.65655029,0.42178467
5.76000023,0.65142334,0.40894775
5.77000046,0.64627197,0.41624023
5.77999878,0.64110352,0.42359375
5.78999901,0.63591064,0.43101074
5.79999923,0.63069092,0.43849365
5.80999946,0.62545166,0.44604248
5.81999969,0.62018555,0.45366211
5.82999992,0.61489258,0.46135254
5.84000015,0.60986816,0.44586182
5.85000038,0.62129150,0.43048340
5.85999870,0.63258789,0.42112305
5.86999893,0.64375977,0.42896973
5.87999916,0.65205078,0.43689453
5.88999939,0.64673584,0.44489990
5.89999962,0.64138672,0.45299316
5.90999985,0.63600586,0.46116943
5.92000007,0.63059082,0.46943604
5.93000030,0.62514404,0.46880371
5.93999862,0.61965820,0.45393311
5.94999885,0.61413574,0.43918701
5.95999908,0.60857422,0.43803467
5.96999931,0.60297363,0.44660400
5.97999954,0.60443115,0.45527588
5.98999977,0.61468994,0.46405029
6.00000000,0.62481934,0.47293457
6.01000023,0.63482178,0.48192871
6.02000046,0.64089600,0.49100098
6.02999878,0.63523438,0.47668701
6.03999901,0.62952637,0.46250244
6.04999923,0.62376953,0.45185791
6.05999946,0.61796387,0.46123535
6.06999969,0.61210693,0.47073975
6.07999992,0.60619629,0.48037598
6.09000015,0.60023193,0.46716553
6.10000038,0.59421387,0.45348389
6.10999870,0.58813721,0.44147217
6.11999893,0.59096436,0.45141846
6.12999916,0.60001953,0.46151123
6.13999939,0.60894775,0.47175781
6.14999962,0.61774414,0.48215820
6.15999985,0.62641113,0.49271973
6.17000007,0.62060547,0.50344238
6.18000030,0.61435791,0.49070313
6.18999862,0.60804443,0.47766113
6.19999885,0.60166016,0.46551270
6.20999908,0.59520508,0.47663574
6.21999931,0.58867676,0.48794434
6.22999954,0.58206787,0.49944336
6.23999977,0.57537842,0.51113770
6.25000000,0.56860596,0.52303467
6.26000023,0.56896729,0.52735107
6.27000046,0.57680908,0.51486084
6.27999878,0.58452393,0.50251709
6.28999901,0.59211426,0.49852295
6.29999923,0.59958008,0.51113281
6.30999946,0.60106201,0.52397705
6.31999969,0.59402100,0.53705566
6.32999992,0.58687988,0.55038086
6.34000015,0.57963379,0.56395752
6.35000038,0.57228271,0.55210938
6.35999870,0.57610840,0.54038330
6.36999893,0.58299316,0.52880371
6.37999916,0.58975830,0.54291748
6.38999939,0.59640381,0.55740234
6.39999962,0.60292969,0.55955322
6.40999985,0.60518799,0.54830811
6.42000007,0.59748291,0.53721436
6.43000030,0.58964844,0.53782715
6.43999862,0.58168213,0.55332764
6.44999885,0.57357422,0.56916016
6.45999908,0.57662109,0.58533203
6.46999931,0.58259277,0.60185547
6.47999954,0.58844727,0.59879150
6.48999977,0.59418945,0.58824463
6.50000000,0.59981934,0.57785400
6.51000023,0.60533447,0.58645020
6.52000046,0.61073730,0.60425293
6.52999878,0.61603027,0.62246338
6.53999901,0.62121338,0.64110352
6.54999923,0.62628906,0.64971436
6.55999946,0.63125732,0.63976318
6.56999969,0.63611816,0.62996826
6.57999992,0.63364502,0.62996826
6.59000015,0.62458984,0.65017822
6.60000038,0.61534424,0.67089355
6.60999870,0.60589844,0.69212891
6.61999893,0.59969971,0.70160400
6.62999916,0.60416016,0.69229004
6.63999939,0.60851807,0.68312988
6.64999962,0.61277344,0.68641113
6.65999985,0.61692871,0.70961914
6.67000007,0.62098389,0.71465576
6.68000030,0.62494385,0.70590576
6.68999862,0.62880371,0.69731201
6.69999885,0.63257080,0.70751221
6.70999908,0.63624268,0.73301025
6.71999931,0.63982422,0.75924561
6.72999954,0.64331299,0.77817139
6.73999977,0.64671631,0.76994141
6.75000000,0.65003418,0.76186035
6.76000023,0.65189209,0.76334473
6.77000046,0.64067627,0.79240234
6.77999878,0.62916260,0.79443848
6.78999901,0.61733154,0.78676758
6.79999923,0.60982178,0.77924316
6.80999946,0.61283203,0.80196533
6.81999969,0.61576416,0.81984619
6.82999992,0.61862061,0.81258301
6.84000015,0.62140381,0.80546631
6.85000038,0.62411377,0.81544434
6.85999870,0.62675293,0.84620850
6.86999893,0.62932373,0.83935303
6.87999916,0.63182373,0.83263916
6.88999939,0.63426025,0.83353271
6.89999962,0.63662842,0.87220703
6.90999985,0.63893311,0.91239746
6.92000007,0.64117432,0.91446045
6.93000030,0.64335449,0.90815186
6.93999862,0.64547119,0.90198242
6.94999885,0.64753174,0.94431641
6.95999908,0.64953369,0.94315186
6.96999931,0.65147949,0.93726563
6.97999954,0.65336914,0.93504395
6.98999977,0.65520508,0.97861328
7.00000000,0.65698975,0.97301758
7.01000023,0.65872070,0.96756104
7.02000046,0.66040039,0.97991943
7.02999878,0.66203125,1.00929199
7.03999901,0.66361084,1.00413330
7.04999923,0.65895020,0.99911621
7.05999946,0.64019287,1.03739502
7.06999969,0.62044678,1.04128662
7.07999992,0.61776855,1.03657715
7.09000015,0.61921875,1.04081055
7.10000038,0.62062012,1.07907715
7.10999870,0.62197510,1.07468750
7.11999893,0.62328857,1.07043701
7.12999916,0.62455566,1.06632324
7.13999939,0.62577881,1.06234863
7.14999962,0.62696045,1.05850830
7.15999985,0.62809814,1.10580322
7.17000007,0.62919678,1.10216309
7.18000030,0.63025391,1.09865967
7.18999862,0.63126953,1.14607666
7.19999885,0.63224609,1.14278320
7.20999908,0.63318604,1.13962891
7.21999931,0.63408447,1.13661621
7.22999954,0.63494385,1.13374268
7.23999977,0.63576904,1.13100586
7.25000000,0.63655273,1.12841064
7.26000023,0.63730225,1.12595459
7.27000046,0.63801025,1.16630859
7.27999878,0.63868408,1.17175049
7.28999901,0.63932129,1.16967041
7.29999923,0.63992432,1.16773193
7.30999946,0.64049072,1.16593506
7.31999969,0.64102295,1.16427979
7.32999992,0.64151855,1.16276611
7.34000015,0.64198242,1.16139404
7.35000038,0.64240967,1.16016357
7.35999870,0.69285645,1.15907471
7.36999893,0.69320068,1.15812744
7.37999916,0.69351318,1.15732178
7.38999939,0.69379639,1.15666016
7.39999962,0.69405029,1.15614014
7.40999985,0.69427246,1.15576660
7.42000007,0.69446533,1.15553467
7.43000030,0.69462646,1.15544922
7.43999862,0.69475830,1.15550781
7.44999885,0.69486084,1.15571045
7.45999908,0.69493164,1.10603516
7.46999931,0.69497559,1.10651855
7.47999954,0.69498779,1.10714844
7.48999977,0.69496826,1.10792236
7.50000000,0.69491943,1.10884277
7.51000023,0.69483887,1.05978271
7.52000046,0.69472900,1.06097168
7.52999878,0.69458740,1.06230957
7.53999901,0.69441406,1.06379150
7.54999923,0.69421387,1.06542236
7.55999946,0.69397949,1.06720459
7.56999969,0.69371826,1.01876953
7.57999992,0.69342529,1.02080322
7.59000015,0.69310059,1.02298828
7.60000038,0.69274414,1.02532471
7.60999870,0.69235840,1.02781494
7.61999893,0.69194092,1.03045898
7.62999916,0.69149170,0.98253418
7.63999939,0.69101074,0.98542236
7.64999962,0.69050049,0.98846436
7.65999985,0.68995605,0.99166748
7.67000007,0.68937744,0.99503174
7.68000030,0.68876953,0.99342773
7.68999862,0.69971680,0.95102295
7.69999885,0.71816650,0.95478516
7.70999908,0.73526123,0.95871094
7.71999931,0.73752930,0.96280762
7.72999954,0.73685791,0.96707520
