s,left_x,left_y,right_x,right_y
4.27344084,5.23429438,19.15000236,5.84732789,21.00000015
4.28400230,5.22336698,19.15000141,5.83713241,21.00000094
4.29414511,5.21244107,19.15000120,5.82999954,21.00924215
4.31043005,5.20151507,19.15000086,5.83000016,21.03992504
4.32064199,5.19059169,19.15000189,5.82315679,21.04999792
4.33120298,5.17967112,19.15000062,5.81295536,21.04999904
4.34176588,5.16875119,19.15000157,5.80274948,21.04999854
4.35233068,5.15783339,19.15000154,5.79253798,21.04999951
4.36289787,5.14691818,19.15000180,5.78231841,21.04999897
4.37346697,5.13600401,19.15000157,5.77209430,21.04999944
4.38403797,5.12509322,19.15000230,5.76186270,21.04999930
4.39461136,5.11418237,19.15000236,5.75162706,21.04999952
4.40518665,5.10327548,19.15000079,5.74138380,21.04999933
4.41576385,5.09237100,19.15000203,5.73113352,21.04999969
4.42634296,5.08146684,19.15000108,5.72087961,21.04999887
4.43692398,5.07056470,19.15000101,5.71061990,21.04999898
4.44750643,5.05966754,19.15000117,5.70035212,21.04999823
4.45809031,5.04877081,19.15000141,5.69008132,21.04999860
4.46858215,5.03787663,19.15000250,5.67999986,21.05057811
4.48473167,5.02698408,19.15000205,5.67999983,21.08098582
4.49675751,5.01609334,19.15000127,5.67615718,21.09999765
4.50734138,5.00520521,19.15000056,5.66587721,21.09999725
4.51792622,4.99431980,19.15000147,5.65559346,21.09999784
4.52851200,4.98343735,19.15000160,5.64530400,21.09999788
4.55996132,4.95557120,19.10000142,5.63500864,21.09999882
4.57055902,4.94467829,19.10000067,5.62470675,21.09999832
4.58115673,4.93378951,19.10000129,5.61439922,21.09999731
4.59373903,4.93000062,19.12084130,5.60408624,21.09999941
4.61050749,4.93000005,19.15275267,5.59376812,21.09999786
4.62725115,4.93000044,19.18460907,5.58344530,21.09999740
4.63832664,4.92440041,19.20000085,5.57311606,21.09999803
4.64891720,4.91355207,19.20000110,5.56278278,21.09999766
4.65951014,4.90270554,19.20000006,5.55244367,21.09999860
4.67010450,4.89186251,19.20000200,5.54209822,21.09999808
4.68069935,4.88102185,19.20000044,5.53174857,21.09999874
4.70761061,4.88000027,19.22864556,5.52999968,21.12510457
4.73088789,4.87649780,19.25000117,5.52818354,21.14999851
4.74147463,4.86567655,19.25000191,5.51783100,21.14999851
4.75206280,4.85485801,19.25000142,5.50747364,21.14999978
4.76265144,4.84404422,19.25000214,5.49710949,21.14999829
4.77324200,4.83323061,19.25000184,5.48674218,21.14999940
4.78618622,4.83000022,19.27202873,5.47637012,21.14999949
4.80131721,4.82883231,19.30000101,5.46599008,21.14999875
4.81190538,4.81803799,19.30000109,5.45560740,21.14999901
4.82249594,4.80724591,19.30000177,5.44521888,21.15000012
4.83308697,4.79645777,19.30000201,5.43482528,21.14999859
4.84367895,4.78567076,19.30000095,5.42442794,21.14999981
4.85427237,4.77488697,19.30000086,5.41402481,21.14999993
4.86486673,4.76410654,19.30000219,5.40361642,21.14999929
4.87546158,4.75332871,19.30000246,5.39320478,21.14999957
4.88605833,4.74255278,19.30000148,5.38278710,21.14999860
4.89900017,4.73177959,19.30000220,5.37999936,21.17204474
4.92598343,4.73000071,19.32595580,5.37926135,21.19999938
4.93961525,4.72757251,19.35000087,5.36884014,21.19999926
4.95020676,4.71681625,19.34999952,5.35841282,21.19999764
4.96079826,4.70606396,19.34999968,5.34798233,21.19999973
4.97139120,4.69531416,19.35000101,5.33754613,21.19999816
4.98198509,4.68456630,19.35000165,5.32710629,21.19999788
4.99257946,4.67382338,19.35000032,5.31666049,21.19999924
5.00317526,4.66308089,19.35000120,5.30621152,21.19999900
5.01377249,4.65234108,19.35000070,5.29575703,21.19999752
5.02436924,4.64160507,19.35000119,5.28529930,21.19999935
5.03496742,4.63087054,19.35000111,5.27483704,21.19999763
5.04556608,4.62014042,19.34999977,5.26437026,21.19999756
5.05616522,4.60941415,19.35000149,5.25389853,21.19999862
5.06676579,4.59868804,19.35000009,5.24342306,21.19999784
5.07736588,4.58796686,19.35000029,5.23294414,21.19999891
5.09309626,4.58000045,19.35788982,5.22999982,21.22161710
5.12264442,4.58000063,19.38860073,5.22941690,21.24999998
5.13296843,4.57327226,19.40000109,5.21893038,21.25000005
5.14356470,4.56256878,19.40000203,5.20844097,21.24999873
5.15416193,4.55186768,19.40000153,5.19794740,21.25000072
5.16475964,4.54117106,19.40000221,5.18744855,21.24999954
5.17535734,4.53047819,19.40000175,5.17694610,21.24999979
5.18595648,4.51978629,19.40000267,5.16643992,21.25000050
5.19655561,4.50909811,19.40000256,5.15592947,21.25000022
5.20715618,4.49841197,19.40000152,5.14541448,21.24999880
5.21775579,4.48773068,19.40000114,5.13489694,21.25000072
5.22835636,4.47705311,19.40000193,5.12437346,21.24999935
5.23895645,4.46637775,19.40000213,5.11384805,21.24999880
5.24955702,4.45570583,19.40000111,5.10331885,21.24999958
5.26015806,4.44503719,19.40000160,5.09278594,21.24999903
5.27075958,4.43437046,19.40000064,5.08224916,21.24999923
5.28243113,4.43000042,19.41795906,5.07170878,21.25000090
5.29852915,4.43000064,19.44838121,5.06116414,21.24999883
5.30887699,4.41991576,19.44999990,5.05061633,21.24999990
5.31947708,4.40926717,19.45000058,5.04006520,21.25000006
5.32985640,4.39862023,19.45000070,5.02999984,21.25139252
5.34582949,4.38797985,19.45000072,5.02999982,21.28151440
5.35764408,4.37733924,19.45000053,5.02592033,21.29999869
5.36824226,4.36670448,19.45000170,5.01535873,21.30000011
5.37884188,4.35607217,19.45000084,5.00479165,21.29999966
5.38944101,4.34544443,19.45000162,4.99422162,21.29999834
5.40004063,4.33481848,19.45000153,4.98364796,21.29999790
5.41063929,4.32419642,19.45000029,4.97307245,21.29999853
5.42123842,4.31357755,19.45000040,4.96249378,21.30000007
5.43183661,4.30296386,19.45000145,4.95191049,21.29999822
5.44243574,4.29235184,19.45000105,4.94132409,21.29999921
5.45303345,4.28174587,19.45000204,4.93073475,21.29999943
5.46363258,4.27114078,19.44999991,4.92014226,21.29999805
5.47422934,4.26054175,19.45000098,4.90954778,21.30000013
5.48482752,4.24994395,19.45000127,4.89894894,21.29999824
5.49542332,4.23935285,19.45000027,4.88834792,21.29999810
5.50542307,4.22876450,19.45000000,4.87999949,21.30643059
5.52144241,4.21817911,19.45000129,4.87999983,21.33666858
5.53205490,4.20759753,19.45000112,4.87406408,21.34999820
5.54264927,4.19702097,19.45000019,4.86345170,21.34999945
5.55324507,4.18644668,19.44999994,4.85283434,21.34999894
5.56360579,4.18000020,19.46175288,4.84221419,21.34999755
5.57958126,4.18000056,19.49188536,4.83159266,21.34999904
5.58961010,4.17228261,19.50000132,4.82096813,21.34999914
5.60020399,4.16172361,19.50000163,4.81033948,21.34999803
5.61079645,4.15116769,19.50000162,4.79971017,21.34999776
5.62138891,4.14061776,19.50000165,4.78907529,21.34999921
5.63198137,4.13006933,19.50000127,4.77843888,21.34999851
5.64257240,4.11952550,19.50000192,4.76780077,21.34999866
5.65316296,4.10898600,19.50000151,4.75715866,21.34999789
5.66375256,4.09845023,19.50000244,4.74651567,21.34999768
5.67434216,4.08791795,19.50000188,4.73586882,21.34999843
5.68493032,4.07739046,19.50000239,4.72521954,21.34999762
5.69551802,4.06686477,19.50000276,4.71457014,21.34999737
5.70610476,4.05634596,19.50000320,4.70391589,21.34999862
5.71669054,4.04583082,19.50000236,4.69325879,21.34999827
5.72727537,4.03531807,19.50000129,4.68260209,21.34999852
5.74662018,4.03000001,19.51483724,4.67999932,21.37303298
5.77512741,4.03000037,19.54487124,4.67876516,21.39999927
5.78515053,4.02129079,19.55000232,4.66809568,21.39999893
5.79573631,4.01079069,19.55000227,4.65742426,21.39999926
5.80632067,4.00029490,19.55000140,4.64675098,21.39999832
5.81690454,3.98980410,19.55000115,4.63607447,21.39999840
5.82748652,3.97931821,19.55000237,4.62539630,21.39999949
5.83806849,3.96883423,19.55000029,4.61471626,21.39999869
5.84864902,3.95835542,19.55000203,4.60403425,21.39999883
5.85922766,3.94788181,19.55000204,4.59335014,21.39999994
5.86980629,3.93741196,19.55000104,4.58266322,21.39999983
5.88038254,3.92694716,19.55000126,4.57197508,21.40000013
5.89095879,3.91648502,19.55000070,4.56128507,21.39999899
5.90153360,3.90602813,19.55000087,4.55059211,21.39999861
5.91210747,3.89557446,19.55000039,4.53989859,21.39999896
5.92234516,3.88512591,19.55000122,4.52999923,21.40228522
5.94549751,3.88000059,19.56528069,4.52999946,21.43302561
5.96911335,3.88000013,19.59529464,4.52519906,21.44999855
5.97914934,3.87119494,19.60000065,4.51449141,21.44999758
5.98972273,3.86075685,19.60000138,4.50378240,21.44999946
6.00029516,3.85032441,19.60000079,4.49307021,21.44999797
6.01086712,3.83989444,19.60000155,4.48235649,21.44999900
6.02143669,3.82946972,19.60000130,4.47164171,21.44999868
6.03200579,3.81904976,19.60000168,4.46092372,21.44999913
6.04257298,3.80863265,19.59999983,4.45020663,21.44999804
6.05313873,3.79822144,19.60000090,4.43948616,21.44999769
