s,left_width,right_width
6.49848700,0.97647217,0.97647217
6.50900412,0.97638672,0.97638672
6.51937294,0.97580934,0.97580934
6.53548241,0.95970096,0.95970096
6.54738665,0.94974365,0.94974365
6.55790186,0.94965821,0.94965821
6.56841469,0.94957031,0.94957031
6.57892609,0.94948240,0.94948240
6.58943415,0.94939329,0.94939329
6.59950256,0.95117677,0.95117677
6.61638784,0.96805787,0.96805787
6.62719393,0.97548707,0.97548707
6.63770008,0.97539063,0.97539063
6.64820480,0.97529667,0.97529667
6.65870619,0.97520019,0.97520019
6.66920662,0.97510248,0.97510248
6.67970276,0.97500483,0.97500483
6.69019699,0.97490600,0.97490600
6.70068836,0.97480713,0.97480713
6.71339321,0.96350341,0.96350341
6.73313332,0.95347289,0.95347289
6.75021505,0.97055298,0.97055298
6.76020098,0.97440069,0.97440069
6.77069807,0.97429688,0.97429688
6.78119087,0.97419190,0.97419190
6.79168177,0.97408688,0.97408688
6.80217028,0.97397946,0.97397946
6.81265593,0.97387332,0.97387332
6.82313871,0.97376584,0.97376584
6.83361816,0.97365723,0.97365723
6.84409571,0.97354739,0.97354739
6.85456991,0.97343752,0.97343752
6.86504126,0.97332640,0.97332640
6.87551022,0.97321408,0.97321408
6.88597679,0.97310305,0.97310305
6.89598513,0.96863403,0.96863403
6.92670441,0.96824459,0.96824459
6.94282961,0.97275997,0.97275997
6.95330429,0.97264401,0.97264401
6.96377516,0.97252807,0.97252807
6.97424459,0.97241091,0.97241091
6.98471069,0.97229372,0.97229372
6.99517345,0.97217409,0.97217409
7.00563240,0.97205447,0.97205447
7.01608992,0.97193482,0.97193482
7.02654362,0.97181396,0.97181396
7.03699446,0.97169188,0.97169188
7.05028868,0.95955323,0.95955323
7.06515789,0.94519044,0.94519044
7.07560968,0.94507082,0.94507082
7.08605957,0.94494993,0.94494993
7.09836912,0.95525392,0.95525392
7.11445999,0.97094729,0.97094729
7.12491131,0.97082152,0.97082152
7.13535976,0.97069339,0.97069339
7.14580536,0.97056519,0.97056519
7.15624714,0.97043583,0.97043583
7.16668606,0.97030759,0.97030759
7.17712212,0.97017695,0.97017695
7.18755436,0.97004516,0.97004516
7.19798422,0.96991457,0.96991457
7.20840979,0.96978145,0.96978145
7.21883297,0.96964965,0.96964965
7.22878504,0.96685545,0.96685545
7.24559116,0.95005493,0.95005493
7.25622368,0.94305172,0.94305172
7.26648808,0.94856327,0.94856327
7.28460503,0.96667356,0.96667356
7.29459190,0.96883912,0.96883912
7.30501652,0.96870238,0.96870238
7.31543779,0.96856444,0.96856444
7.32585573,0.96842653,0.96842653
7.33627081,0.96828858,0.96828858
7.34668159,0.96814942,0.96814942
7.35708952,0.96800903,0.96800903
7.36878300,0.95865352,0.95865352
