x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
6.45817269,18.99999999,1.70749633,1.70749633,3.41499266,6.01880199,17.35000087,6.89754338,20.64999912
6.44740385,18.99999971,1.70771856,1.70771856,3.41543712,6.00716998,17.35000067,6.88763772,20.64999874
6.43662699,18.99999907,1.70794437,1.70794437,3.41588873,5.99551927,17.34999969,6.87773471,20.64999844
6.42584522,18.99999935,1.70817144,1.70817144,3.41634287,5.98385813,17.35000024,6.86783232,20.64999846
6.41896691,19.01457785,1.69330929,1.69330929,3.38661858,5.98000062,17.37915590,6.85793321,20.64999979
6.41098299,19.02500052,1.68274660,1.68274660,3.36549321,5.97393233,17.40000118,6.84803365,20.64999986
6.40019452,19.02500068,1.68297725,1.68297725,3.36595450,5.96225480,17.40000185,6.83813425,20.64999952
6.39028176,19.02826754,1.68659428,1.68659428,3.37318857,5.95056354,17.40000216,6.82999998,20.65653293
6.38442812,19.04654440,1.70576661,1.70576661,3.41153321,5.93885670,17.40000080,6.82999954,20.69308800
6.37599986,19.05527152,1.70412468,1.70412468,3.40824936,5.93000009,17.41054506,6.82199964,20.69999798
6.44606541,19.35284979,1.39599862,1.39599862,2.79199724,6.08000032,18.00570150,6.81213050,20.69999807
6.44113088,19.37377473,1.37451298,1.37451298,2.74902595,6.08000067,18.04755043,6.80226109,20.69999903
6.43619728,19.39463811,1.35308716,1.35308716,2.70617433,6.08000057,18.08927656,6.79239400,20.69999966
6.43126301,19.41542529,1.33173345,1.33173345,2.66346690,6.08000020,18.13085204,6.78252581,20.69999853
6.42632885,19.43614226,1.31044806,1.31044806,2.62089611,6.08000034,18.17228678,6.77265735,20.69999774
6.42139557,19.45679146,1.28923103,1.28923103,2.57846206,6.08000059,18.21358346,6.76279055,20.69999945
6.41646117,19.47736446,1.26808591,1.26808591,2.53617182,6.08000021,18.25472964,6.75292213,20.69999928
6.41152639,19.49786669,1.24700925,1.24700925,2.49401850,6.08000019,18.29573423,6.74305259,20.69999915
6.40659161,19.51829307,1.22600471,1.22600471,2.45200941,6.08000081,18.33658837,6.73318242,20.69999776
6.40165712,19.53864852,1.20507205,1.20507205,2.41014410,6.08000034,18.37729777,6.72331391,20.69999926
6.39672082,19.55892470,1.18421383,1.18421383,2.36842767,6.08000034,18.41785040,6.71344129,20.69999899
6.39063581,19.57500036,1.16771118,1.16771118,2.33542237,6.07770142,18.45000192,6.70357019,20.69999879
6.38008483,19.57499888,1.16789303,1.16789303,2.33578606,6.06647387,18.45000008,6.69369579,20.69999768
6.36953103,19.57499959,1.16807497,1.16807497,2.33614994,6.05524010,18.45000166,6.68382196,20.69999752
6.36199752,19.58580691,1.17948241,1.17948241,2.35896482,6.04399556,18.45000169,6.67999949,20.72161214
6.35542437,19.59999997,1.19441046,1.19441046,2.38882091,6.03274894,18.45000132,6.67809979,20.74999863
6.34912615,19.61512528,1.17888915,1.17888915,2.35777830,6.03000046,18.48025153,6.66825184,20.74999902
6.34420225,19.63507261,1.15835573,1.15835573,2.31671146,6.03000060,18.52014421,6.65840390,20.75000100
6.33788074,19.64999967,1.14302854,1.14302854,2.28605708,6.02721051,18.55000046,6.64855098,20.74999887
6.32734882,19.65000093,1.14321286,1.14321286,2.28642572,6.01599828,18.55000252,6.63869935,20.74999933
6.31681356,19.64999992,1.14339969,1.14339969,2.28679938,6.00478179,18.55000037,6.62884534,20.74999948
6.30627432,19.65000059,1.14358645,1.14358645,2.28717291,5.99356008,18.55000069,6.61898856,20.75000049
6.29573092,19.65000018,1.14377316,1.14377316,2.28754632,5.98233196,18.55000103,6.60912987,20.74999934
6.28963439,19.66558668,1.12775265,1.12775265,2.25550531,5.98000035,18.58117310,6.59926842,20.75000026
6.28470262,19.68518809,1.10755009,1.10755009,2.21510018,5.98000079,18.62037637,6.58940445,20.74999981
6.27841780,19.70000078,1.09232421,1.09232421,2.18464842,5.97729679,18.65000158,6.57953881,20.74999998
6.26789205,19.70000039,1.09250608,1.09250608,2.18501216,5.96611377,18.65000067,6.56967033,20.75000010
6.25736120,19.70000131,1.09268797,1.09268797,2.18537594,5.95492262,18.65000231,6.55979979,20.75000031
6.24682696,19.70000066,1.09287111,1.09287111,2.18574222,5.94372944,18.65000106,6.54992447,20.75000026
6.23628942,19.70000097,1.09305297,1.09305297,2.18610595,5.93253213,18.65000272,6.54004670,20.74999921
6.23008362,19.71495487,1.07766720,1.07766720,2.15533440,5.93000039,18.67991060,6.53016686,20.74999914
6.22732430,19.74171953,1.08479853,1.08479853,2.16959705,5.92464873,18.70000203,6.52999987,20.78343702
6.21921355,19.75000084,1.09360715,1.09360715,2.18721430,5.91347081,18.70000180,6.52495629,20.79999987
6.20869254,19.75000088,1.09379270,1.09379270,2.18758539,5.90228757,18.70000162,6.51509751,20.80000015
6.19816773,19.74999997,1.09397950,1.09397950,2.18795900,5.89109894,18.70000001,6.50523652,20.79999992
6.18768489,19.75015212,1.09400632,1.09400632,2.18801265,5.88000017,18.70030453,6.49536961,20.79999970
6.18275119,19.76921081,1.07432985,1.07432985,2.14865970,5.88000005,18.73842161,6.48550233,20.80000001
6.17393225,19.77499953,1.06847658,1.06847658,2.13695316,5.87223646,18.75000107,6.47562804,20.79999800
6.16340991,19.77499974,1.06865844,1.06865844,2.13731687,5.86106967,18.75000157,6.46575014,20.79999790
6.15288354,19.77500045,1.06884156,1.06884156,2.13768312,5.84989746,18.75000205,6.45586962,20.79999885
6.14235377,19.77500089,1.06902465,1.06902465,2.13804930,5.83872260,18.75000244,6.44598495,20.79999933
6.13304851,19.77913705,1.06489382,1.06489382,2.12978764,5.83000082,18.75827421,6.43609620,20.79999990
6.13000014,19.80430194,1.05213864,1.05213864,2.10427728,5.83000068,18.79583972,6.42999960,20.81276415
6.12504395,19.82297158,1.06745853,1.06745853,2.13491707,5.82008827,18.80000054,6.42999962,20.84594263
6.11513638,19.82500015,1.06975826,1.06975826,2.13951653,5.80893445,18.80000107,6.42133830,20.84999924
6.10462018,19.82499946,1.06994142,1.06994142,2.13988284,5.79777942,18.80000024,6.41146094,20.84999867
